element_id	page_no	position_in_page	self_ref	text50	label
11aba7b247	1	449	#/texts/448	env = get_widget ( \"env\" , \"dev\" )	code
91fccb4f10	1	450	#/texts/449		code
807c57b6a6	1	451	#/texts/450	git_sha = get_widget ( \"git_sha\" , \"local\" )	code
73b4f5ef24	1	452	#/texts/451		code
01e91958f8	1	453	#/texts/452	run_id = get_widget ( \"run_id\" , \"local\" )	code
c6f64945c8	1	454	#/texts/453		code
8cba6a7ea0	1	455	#/texts/454	cfg = ProjectConfig . from_yaml ( config_path = \".	code
c2bc512823	1	456	#/texts/455		code
8fa4e6f6be	1	457	#/texts/456	mlflow . set_experiment ( cfg . experiment_path )	code
28eaf37812	1	458	#/texts/457		code
64e96999c7	1	459	#/texts/458	model_name = f \" { cfg . catalog } . { cfg . schem	code
68a661dd3b	1	460	#/texts/459		code
0392c92219	1	461	#/texts/460	# COMMAND ----------	code
920463bdd1	1	462	#/texts/461		code
2252ff9c7b	1	463	#/texts/462	# Run evaluation	code
1625155224	1	464	#/texts/463		code
be7bb202dd	1	465	#/texts/464	results = evaluate_agent ( cfg , eval_inputs_path 	code
78ed07f55a	1	466	#/texts/465		code
67ce91d0f5	1	467	#/texts/466	# COMMAND ----------	code
e3ce939368	1	468	#/texts/467		code
a6aed15288	1	469	#/texts/468	# Log and register model	code
7d52627767	1	470	#/texts/469		code
7a86cbcd4c	1	471	#/texts/470	registered_model = log_register_agent ( cfg = cfg 	code
7d4c18059f	1	472	#/texts/471		code
f5cf160169	1	473	#/texts/472	)	code
b064749050	1	474	#/texts/473	The	text
e98ff654e9	1	475	#/texts/474	deploy_agent.py	text
45a83f6d11	1	476	#/texts/475	notebook follows the same logic as the one we disc	text
747719ba50	1	477	#/texts/476	latest-model	code
19be4dc3e3	1	478	#/texts/477	alias, which acts as the handoff point between the	text
8a51e1f4b0	1	479	#/texts/478	env	code
5b6e3bde53	1	480	#/texts/479	and	text
26ff7b4f41	1	481	#/texts/480	git_sha	code
017ed3075f	1	482	#/texts/481	values are passed dynamically via parameters:	text
7edd6478ee	1	483	#/texts/482	from arxiv_curator.utils.common import get_widget	code
0bccfaf269	1	484	#/texts/483		code
245b43b724	1	485	#/texts/484	git_sha = get_widget ( \"git_sha\" , \"local\" )	code
b286d3a480	1	486	#/texts/485		code
4c6b23cb36	1	487	#/texts/486	env = get_widget ( \"env\" , \"dev\" )	code
f0559af65b	1	488	#/texts/487	Now, we can run the	text
cc9dedcd48	1	489	#/texts/488	databricks bundle deploy	code
ff5d4f0cb2	1	490	#/texts/489	command from VS code, and the pipelines will get d	text
f6d2438c78	1	491	#/texts/490	databricks.yml	text
e1c7020dca	1	492	#/texts/491	file will look exactly like we defined it earlier 	text
63a6408f1c	1	493	#/texts/492	Chapter 5	text
c0c1624d69	1	494	#/texts/493	.	text
f57fcca4e7	1	495	#/texts/494	We can then trigger the pipeline run by executing 	text
afe001f90c	1	496	#/texts/495	databricks bundle run <	code
3a1b0f025a	1	497	#/texts/496	job name	code
79cd9a9156	1	498	#/texts/497	>	code
e54a93913c	1	499	#/texts/498	command and get our agent with all necessary resou	text
cb44eb20c2	1	500	#/texts/499	Deployment Considerations	section_header
0e73774034	1	501	#/texts/500	In	text
a067a1565c	1	502	#/texts/501	Chapter 5	text
9378fbce1e	1	503	#/texts/502	, we discussed three environments-	text
fcc8d193a8	1	504	#/texts/503	dev	code
5245c77386	1	505	#/texts/504	,	text
a6db7d4c03	1	506	#/texts/505	acc	code
f76680b620	1	507	#/texts/506	, and	text
b48dd464da	1	508	#/texts/507	prd	code
9af8ee97aa	1	509	#/texts/508	-and how code promotion works across them. We foll	text
dbb15f1678	1	510	#/texts/509	acc	code
fc472f7351	1	511	#/texts/510	environment using databricks bundle deploy, and af	text
6311b8d818	1	512	#/texts/511	prd	code
0e63ece7bb	1	513	#/texts/512	.	text
a2cddeb091	1	514	#/texts/513	In the context of traditional ML, we assumed that 	text
15e10d52cb	1	515	#/texts/514	Agents, however, change this dynamic. The debate b	text
60e1355ae1	1	516	#/texts/515	model promotion	text
c6ed88c6c6	1	517	#/texts/516	and	text
fbf88f0660	1	518	#/texts/517	code promotion	text
bad52d747d	1	519	#/texts/518	is central in MLOps, but it is far less relevant i	text
ef8e63e35a	1	520	#/texts/519	For AI applications, this pattern usually does not	text
c68d9c51b3	1	521	#/texts/520	Prompts and orchestration logic are generally envi	text
9e45d11cbe	1	522	#/texts/521	The agent deployment pipeline therefore runs on de	text
43c61b2150	1	523	#/texts/522	acc	code
7fdbcd4ac5	1	524	#/texts/523	and	text
d6bdff9a1f	1	525	#/texts/524	prd	code
0b3ff37377	1	526	#/texts/525	. In practice, the CD pipeline should always inclu	text
fca5b1504a	1	527	#/texts/526	databricks bundle run	code
1bc123f9ec	1	528	#/texts/527	command to execute the deployment job in the targe	text
59983ed973	1	529	#/texts/528	As you may have noticed, this LLMOps chapter follo	text
d75697990a	1	530	#/texts/55	Settings interface for creating custom guardrails 	caption
048757b458	1	531	#/texts/529	LLM System Monitoring	title
1adf0ed3c9	1	532	#/texts/530	So far, we've focused on evaluation. Monitoring is	text
206d99f9d8	1	533	#/texts/531	Chapter 6	text
2284554749	1	534	#/texts/532	covered monitoring in the context of traditional M	text
a7da4d662a	1	535	#/texts/533	In traditional ML use cases, evaluation is typical	text
00cba32b59	1	536	#/texts/534	Evaluation of an AI agent, however, can be signifi	text
477cc96df9	1	537	#/texts/535	A more scalable approach is a	text
82b1993ed2	1	538	#/texts/536	tiered evaluation strategy	text
004ef134f0	1	539	#/texts/537	: you apply inexpensive, code-based checks to all 	text
262b51f82d	1	540	#/texts/538	What to Monitor in LLM Systems	section_header
9e9f043fd8	1	541	#/texts/539	For every inference (and its corresponding trace),	text
7ca9815a09	1	542	#/texts/540	Latency and token counts	list_item
d02fde3d1f	1	543	#/texts/541	These are the core operational metrics.	list_item
587fbf08b4	1	544	#/texts/542	Tool usage	list_item
9cbaecbb64	1	545	#/texts/543	This is which tools were invoked and how often.	list_item
528fad3d21	1	546	#/texts/544	Format validation	list_item
e9d2e27354	1	547	#/texts/545	This is whether the output matches the expected st	list_item
5b6ac2f36d	1	548	#/texts/546	Guardrail violations	list_item
f4f5f86885	1	549	#/texts/547	This is whether safety filters were triggered.	list_item
c5f0869da6	1	550	#/texts/548	Error rates	list_item
21324b1fe1	1	551	#/texts/549	This is whether and how often the agent failed to 	list_item
c5f73580ae	1	552	#/texts/550	Simple heuristics	list_item
04745ddacb	1	553	#/texts/551	These include length checks, regex validation, and	list_item
497b233202	1	554	#/texts/552	MLflow code-based scorers can be used for format v	text
d2ef45f3e4	1	555	#/texts/553	Tier 1 metrics	text
3f468c7922	1	556	#/texts/554	, which are inexpensive to compute and suitable fo	text
8d74f3ee46	1	557	#/texts/555	Tier 2 metrics	text
e01dd5025d	1	558	#/texts/556	include LLM-based scorers such as relevance, corre	text
0b879d9083	1	559	#/texts/557	3	text
329f4eea47	1	560	#/texts/558	When designing your sampling strategy, you should 	text
08b839a66b	1	561	#/texts/559	This practical architecture separates trace collec	text
7fc8f2f5f9	1	562	#/texts/560	MLflow traces are synchronized to Delta tables. Th	list_item
132a5fb4af	1	563	#/texts/561	A scheduled processing job reads non-evaluated tra	list_item
f1c4251a69	1	564	#/texts/562	The evaluation results are logged to MLflow and be	list_item
1f68b3b21b	1	565	#/texts/563	Both tiers can run within a single job or in separ	text
eacec5621f	1	566	#/texts/564	Let's now proceed with implementing this logic.	text
d936a9a5aa	1	567	#/texts/565	Monitoring Implementation	section_header
9a2f0f3f45	1	568	#/texts/566	Before going into depth, we should note that MLflo	text
04db49ecd0	1	569	#/texts/567	agents.deploy()	code
c98753f250	1	570	#/texts/568	function).	text
dcdc4e0350	1	571	#/texts/569	Table 9-2	text
282b65b839	1	572	#/texts/570	outlines the structure of the Delta table.	text
12619574d4	1	573	#/tables/1	| Column                  | Type                  	table
c85abec9ea	1	574	#/texts/571	trace_id	code
b93f5b3fdf	1	575	#/texts/572	string	code
5a4d2d44b3	1	576	#/texts/573	client_request_id	code
774dcfe33e	1	577	#/texts/574	string	code
cae379c7a6	1	578	#/texts/575	request_time	code
13c8f6f63c	1	579	#/texts/576	timestamp	code
8c85d3c706	1	580	#/texts/577	state	code
c654e38f6a	1	581	#/texts/578	string	code
685ab42895	1	582	#/texts/579	execution_duration_ms	code
96ca558d0e	1	583	#/texts/580	bigint	code
20c1b9a2e3	1	584	#/texts/581	request	code
8e9d8c633e	1	585	#/texts/582	string	code
94e599205c	1	586	#/texts/583	response	code
f57e17b431	1	587	#/texts/584	string	code
a0467b0bcb	1	588	#/texts/585	request_preview	code
dd96430105	1	589	#/texts/586	string	code
c913fce0e9	1	590	#/texts/587	response_preview	code
31b253fc53	1	591	#/texts/588	string	code
53f8d24727	1	592	#/texts/589	trace_metadata	code
4f6631f7dc	1	593	#/texts/590	map<string, string>	code
84668a391b	1	594	#/texts/591	tags	code
619bd3c79e	1	595	#/texts/592	map<string, string>	code
38a3e1fbec	1	596	#/texts/593	trace_location	code
8bf7124e31	1	597	#/texts/594	struct	code
f63b9abc20	1	598	#/texts/595	assessments	code
4d1d9232ab	1	599	#/texts/596	array<struct>	code
a127bc27d8	1	600	#/texts/597	spans	code
3e94671803	1	601	#/texts/598	array<struct>	code
d2f7b67beb	1	602	#/texts/599	For monitoring purposes, we are interested in the 	text
e114e1f6bf	1	603	#/texts/600	As with the other jobs we discussed earlier, the d	text
cecbc88221	1	604	#/texts/601	Deployment notebook	section_header
0a97ac5685	1	605	#/texts/602	The	text
9bbc4f49e7	1	606	#/texts/603	production_monitoring.py	text
82e1a3e0c4	1	607	#/texts/604	notebook is available in the	text
bb8f0a6260	1	608	#/texts/605	resources/deployment_notebooks	text
343f092a24	1	609	#/texts/606	folder. For readability, we'll omit the import sta	text
ee3b64b33a	1	610	#/texts/607	The	text
1979d33fe3	1	611	#/texts/608	traces_table	code
0cd31b2275	1	612	#/texts/609	is located in the same catalog and schema where th	text
f88b4852cf	1	613	#/texts/610	trace_logs_{experiment_id}	code
1923ab5403	1	614	#/texts/611	convention. This table contains the raw MLflow tra	text
dc4e173aae	1	615	#/texts/612	catalog = cfg . catalog	code
1d73fd4eeb	1	616	#/texts/613		code
8db0e7d365	1	617	#/texts/614	schema = cfg . schema	code
9e89ed9f7b	1	618	#/texts/615		code
91d6097bc0	1	619	#/texts/616	experiment = MlflowClient () . get_experiment_by_n	code
5e351bad6c	1	620	#/texts/617		code
a6576ef99b	1	621	#/texts/618	traces_table = f \" { catalog } . { schema } .trace	code
e9341c1cbf	1	622	#/texts/619	We first retrieve all traces that have not yet bee	text
ec3c8bf0ba	1	623	#/texts/620	mlflow.genai.evaluate()	code
953e1d2bf5	1	624	#/texts/621	function operates on Pandas DataFrames that follow	text
8b4b49dc68	1	625	#/texts/622	new_traces_df = spark . sql ( f \"\"\"	code
6efe7d10ce	1	626	#/texts/623		code
9fb0d93b35	1	627	#/texts/624	SELECT * FROM (	code
96b42df5a5	1	628	#/texts/625		code
8ce37a0173	1	629	#/texts/626	SELECT	code
a8c340161e	1	630	#/texts/627		code
c8d9ed9ad3	1	631	#/texts/628	t.trace_id,	code
7b4a5fd743	1	632	#/texts/629		code
f27d1f6a55	1	633	#/texts/630	t.request_preview,	code
dead218dc2	1	634	#/texts/631		code
46802c43e9	1	635	#/texts/632	element_at(	code
0f2379e730	1	636	#/texts/633		code
5afb5a300a	1	637	#/texts/634	filter(	code
5faa8b3748	1	638	#/texts/635		code
830ae3b2b0	1	639	#/texts/636	from_json(	code
fda7334125	1	640	#/texts/637		code
a2ce9e5346	1	641	#/texts/638	get_json_object(t.response, '$.output'),	code
d33626b4b1	1	642	#/texts/639		code
729593f484	1	643	#/texts/640	'ARRAY<STRUCT<type:STRING, content:ARRAY<STRUCT<te	code
c0463bffda	1	644	#/texts/641		code
c30b8a2f1f	1	645	#/texts/642	),	code
4cb3daecee	1	646	#/texts/643		code
3d9f696580	1	647	#/texts/644	x -> x.type = 'message'	code
7ffd3a37f1	1	648	#/texts/645		code
6bd56a81ad	1	649	#/texts/646	),	code
cb00426e92	1	650	#/texts/647		code
1911a35ca5	1	651	#/texts/648	1	code
0f1baa8b6c	1	652	#/texts/649		code
3207a4a3f2	1	653	#/texts/650	).content[0].text AS response_text	code
64b4be5ffa	1	654	#/texts/651		code
2655744601	1	655	#/texts/652	FROM { traces_table } t	code
e9b8fe5ba1	1	656	#/texts/653		code
8c4de3243c	1	657	#/texts/654	WHERE tags['model_serving_endpoint_name']	code
bb5fc73be7	1	658	#/texts/655		code
ce0f508c69	1	659	#/texts/656	= 'arxiv-agent-endpoint'	code
55e4477dd9	1	660	#/texts/657		code
c9b4ff377a	1	661	#/texts/658	AND (t.assessments IS NULL OR size(t.assessments) 	code
b203ae99f3	1	662	#/texts/659		code
3abc634245	1	663	#/texts/660	) WHERE response_text IS NOT NULL	code
04354e0af7	1	664	#/texts/661		code
dede3cbb65	1	665	#/texts/662	\"\"\" )	code
c81c8d2e77	1	666	#/texts/663		code
3da62f62cf	1	667	#/texts/664	traces_pdf = new_traces_df . toPandas ()	code
f2ad31e4ec	1	668	#/texts/665		code
13d79b2775	1	669	#/texts/666	eval_pdf = pd . DataFrame ({ \"trace_id\" : traces_p	code
ed1804c7ed	1	670	#/texts/667		code
b2e87b5965	1	671	#/texts/668	})	code
e52b5bb617	1	672	#/texts/669	For all traces in the resulting DataFrame, we run 	text
30cdd03bfb	1	673	#/texts/670	Tier 1 evaluation	text
4ac65f8f3c	1	674	#/texts/671	(in this case, a word count check) and log the fee	text
9cc80b7bfa	1	675	#/texts/672	wc_result = mlflow . genai . evaluate ( data = eva	code
c9429821c6	1	676	#/texts/673		code
3c70098c75	1	677	#/texts/674	)	code
61c932c643	1	678	#/texts/675		code
81e586236c	1	679	#/texts/676	for trace_id , assessments in zip ( eval_pdf [ \"tr	code
46e67e894f	1	680	#/texts/677		code
1d4b1a5c74	1	681	#/texts/678	): val = assessments [ 0 ][ \"feedback\" ][ \"value\" 	code
fae9d03818	1	682	#/texts/679	Next, we take a 10% sample of the traces and perfo	text
6b7a114e9f	1	683	#/texts/680	Tier 2 evaluation	text
497dc404e1	1	684	#/texts/681	, which includes more advanced, LLM-based checks s	text
337ed70fee	1	685	#/texts/682	sample_size = max ( 1 , int ( len ( eval_pdf ) * 0	code
ae61cb3213	1	686	#/texts/683		code
eb3e8496dc	1	687	#/texts/684	sampled_pdf = eval_pdf . sample ( n = sample_size 	code
ba62659522	1	688	#/texts/685		code
8b0d011d95	1	689	#/texts/686	logger . info ( f \"Sampled { len ( sampled_pdf ) }	code
67afb9ebd8	1	690	#/texts/687		code
b8c427b745	1	691	#/texts/688	)	code
3d4e769b6f	1	692	#/texts/689		code
4bbbb39495	1	693	#/texts/690	llm_result = mlflow . genai . evaluate ( data = sa	code
9a752f653c	1	694	#/texts/691		code
8fadab4c0c	1	695	#/texts/692	)	code
c74ebb5d09	1	696	#/texts/693		code
6897488fab	1	697	#/texts/694	for trace_id , assessments in zip ( sampled_pdf [ 	code
9dc7779da2	1	698	#/texts/695		code
dda002ba37	1	699	#/texts/696	): for a in assessments : name = a [ \"assessment_n	code
ad045a83f3	1	700	#/texts/697	Lakeflow job	section_header
f6025e94d0	1	701	#/texts/698	Finally, we execute the notebook as part of a Lake	text
68fa1b5b55	1	702	#/texts/699	production_monitoring.yml	text
084bed5f2a	1	703	#/texts/700	. The environment configuration follows the same p	text
1e7ea14a0c	1	704	#/texts/701	In this example, the job is scheduled to run daily	text
2d6bed60c4	1	705	#/texts/702	resources : jobs : update - and - evaluate - trace	code
3cfffecb32	1	706	#/texts/703	Once the traces table	text
3778a373a7	1	707	#/texts/704	{catalog}.{schema}.trace_logs_{experiment_id}	code
b974a365e5	1	708	#/texts/705	refreshes, the logged feedback becomes available a	text
dd603153a0	1	709	#/texts/706	In practice, we create a view on top of the trace 	text
27df95a525	1	710	#/texts/707	Monitoring dashboard	section_header
2769e869db	1	711	#/texts/708	Databricks dashboard is great for monitoring AI ap	text
f4c8df810e	1	712	#/texts/709	Genie Code	text
34c30c3783	1	713	#/texts/710	simplifies dashboard creation by acting as an AI-p	text
09a92a8e14	1	714	#/texts/711	Using this approach, I created a dashboard to visu	text
5b7123d088	1	715	#/texts/712	Figure 9-2	text
fe4d755cd2	1	716	#/texts/713	).	text
e556b74167	1	717	#/pictures/1	A dashboard displaying metrics for the ArXiv Agent	picture
6eaeed4efc	1	718	#/texts/715	Once you create a dashboard, you can export it as 	text
b4063a07f1	1	719	#/texts/716	.lvdash.json	text
0ad66fd798	1	720	#/texts/717	file that you can use to deploy using DABs (see th	text
4bf687386e	1	721	#/texts/718	dashboard/agent_monitoring_dashboard.yml	text
bf190cf359	1	722	#/texts/719	file under the	text
802af0b7f0	1	723	#/texts/720	resources	code
7e7f02bc27	1	724	#/texts/721	folder):	text
a3f6e3ef6a	1	725	#/texts/722	4	text
e280d454db	1	726	#/texts/723	resources : sql_warehouses : arxiv_monitoring_ware	code
bc4cbc23df	1	727	#/texts/724	Monitoring considerations	section_header
4bdb649899	1	728	#/texts/725	We've walked through a simple setup for monitoring	text
66b0b39714	1	729	#/texts/726	A dashboard on its own is not sufficient: you also	text
b150fa2e15	1	730	#/texts/727	Chapter 6	text
612f75ff33	1	731	#/texts/728	, so we won't repeat the implementation here.	text
1ae358489d	1	732	#/texts/729	In our evaluation pipeline, we relied on guideline	text
29f4a48393	1	733	#/texts/730	This enables alignment between human and LLM judgm	text
123cd6904e	1	734	#/texts/731	Cost Monitoring	section_header
0d1e184dc4	1	735	#/texts/732	The metrics we have collected so far describe how 	text
dcc9214eb8	1	736	#/texts/733	Every unit of serverless consumption that either p	text
e776c87590	1	737	#/texts/734	This section covers only what you need to monitor 	text
9fe0295a42	1	738	#/texts/735	\"The FinOps Guide to Databricks\" blog post	text
855611ee4a	1	739	#/texts/736	by Casper Lubbers. This section of the book was la	text
02a356d3fe	1	740	#/texts/737	Databricks costs consist of two components: what D	text
5feeb0f184	1	741	#/texts/738	This split applies to classic compute, in which Da	text
61b248e895	1	742	#/texts/739	How Databricks billing works	section_header
3f19428dee	1	743	#/texts/740	Databricks tracks usage in	text
bfd220c6ba	1	744	#/texts/741	Databricks Units	text
73f48ef92d	1	745	#/texts/742	(DBUs). A DBU is a measure of processing capabilit	text
db3090998c	1	746	#/texts/743	Most Databricks services bill in DBUs, and for mos	text
f33c663b44	1	747	#/texts/744	5	text
f230d3a832	1	748	#/texts/745	The non-DBU units are easy to overlook. Storage an	text
ab5157f845	1	749	#/texts/746	Every stock-keeping unit (SKU) has a list price th	text
377c6a8d23	1	750	#/texts/747	system.billing.list_prices	code
79e0f4d381	1	751	#/texts/748	. The table exposes the	text
24effd2e7b	1	752	#/texts/749	default	code
dc7a77f0c6	1	753	#/texts/750	and the	text
e77dba508c	1	754	#/texts/751	effective_list	code
fb6b5f8670	1	755	#/texts/752	price, which reflects promotions. Neither one is y	text
0b8d829533	1	756	#/texts/753	6	text
8f861d1879	1	757	#/texts/754	Databricks services and associated costs	section_header
70ebdd02fa	1	758	#/texts/755	Every	text
912e376a76	1	759	#/texts/756	system.billing.usage	code
6adf17a8b1	1	760	#/texts/757	record includes a	text
78879bbe93	1	761	#/texts/758	billing_origin_product	code
748a099331	1	762	#/texts/759	and a	text
70162c0cdc	1	763	#/texts/760	sku_name	code
9da03270f4	1	764	#/texts/761	:	text
f8e655dc87	1	765	#/texts/762	billing_origin_product	list_item
b1e3887f12	1	766	#/texts/763	This is the service that generated the cost, such 	list_item
96efc258d7	1	767	#/texts/764	sku_name	list_item
290760bc43	1	768	#/texts/765		list_item
46ade99276	1	769	#/texts/766	This is how that usage is priced, and it maps to a	text
3f2df15c33	1	770	#/texts/767	system.billing.list_prices	code
58578da4bb	1	771	#/texts/768	.	text
75dbec37f1	1	772	#/texts/769	The mapping between them is not one-to-one. As	text
b953bef30e	1	773	#/texts/770	Table 9-3	text
b5e89cba2a	1	774	#/texts/771	shows, one service can bill under several SKUs (ev	text
1cb10bf149	1	775	#/tables/2	| billing\\_origin\\_ product   | sku_name          	table
c5bec478de	1	776	#/texts/772	billing_origin_\nproduct	text
568796dd12	1	777	#/texts/773	usage_\nunit	text
56aafa2094	1	778	#/texts/774	AI_FUNCTIONS	code
e15ad02b04	1	779	#/texts/775	PREMIUM_SERVERLESS_REAL_TIME_INFERENCE	code
1141ae42bb	1	780	#/texts/776	AI_GATEWAY	code
e7063a5aec	1	781	#/texts/777	PREMIUM_SERVERLESS_REAL_TIME_INFERENCE	code
e427183570	1	782	#/texts/778	LAKEBASE	code
2ef526c8c3	1	783	#/texts/779	PREMIUM_DATABASE_SERVERLESS_COMPUTE	code
fc9b1cd8f2	1	784	#/texts/780	LAKEBASE	code
6494d34398	1	785	#/texts/781	PREMIUM_DATABRICKS_STORAGE	code
44318d6375	1	786	#/texts/782	MODEL_SERVING	code
51f75cf624	1	787	#/texts/783	PREMIUM_ANTHROPIC_MODEL_SERVING	code
06355e6885	1	788	#/texts/784	MODEL_SERVING	code
5c23874061	1	789	#/texts/785	PREMIUM_SERVERLESS_REAL_TIME_INFERENCE	code
43fd17d351	1	790	#/texts/786	VECTOR_SEARCH	code
b467a21458	1	791	#/texts/787	PREMIUM_JOBS_SERVERLESS_COMPUTE	code
d27987d03f	1	792	#/texts/788	VECTOR_SEARCH	code
1fed2eb518	1	793	#/texts/789	PREMIUM_SERVERLESS_REAL_TIME_INFERENCE	code
d88d75e980	1	794	#/texts/790	VECTOR_SEARCH	code
7c929cb757	1	795	#/texts/791	PREMIUM_SERVERLESS_REAL_TIME_INFERENCE	code
d32bb4eb22	1	796	#/texts/792	Table 9-3	text
49583a0c66	1	797	#/texts/793	was produced by the following query, which strips 	text
2561cad8b8	1	798	#/texts/794	sku_name	code
39b4ee7749	1	799	#/texts/795	with	text
46a49bc845	1	800	#/texts/796	regexp_replace	code
99ec8ffebf	1	801	#/texts/797	. Each SKU name ends in its region, such as	text
a0290b63a3	1	802	#/texts/798	_EU_WEST	code
f42b6f205f	1	803	#/texts/799	, so that SKU appears once per region:	text
c446ad39f9	1	804	#/texts/800	from pyspark.sql import SparkSession	code
8e62ece092	1	805	#/texts/801		code
d54835faa7	1	806	#/texts/802	spark = SparkSession . builder . getOrCreate ()	code
4b5bae4301	1	807	#/texts/803		code
ae2ceed511	1	808	#/texts/804	spark . sql ( \"\"\"	code
d0db43ac49	1	809	#/texts/805		code
e41153b720	1	810	#/texts/806	SELECT DISTINCT	code
afe1770daa	1	811	#/texts/807		code
43a147a7be	1	812	#/texts/808	billing_origin_product,	code
b45c65ea59	1	813	#/texts/809		code
8714c89266	1	814	#/texts/810	regexp_replace(	code
59c75d8ed7	1	815	#/texts/811		code
6c8e4d3120	1	816	#/texts/812	sku_name, '_(US_EAST|EU_WEST|US_EAST_2|US_WEST|US_	code
b96c3020e0	1	817	#/texts/813		code
bf13643971	1	818	#/texts/814	) AS sku_name,	code
4dc9e3842f	1	819	#/texts/815		code
5793cf7ede	1	820	#/texts/816	usage_unit	code
574407c6c4	1	821	#/texts/817		code
9b7459e96b	1	822	#/texts/818	FROM system.billing.usage	code
a4fc805ba7	1	823	#/texts/819		code
cc3c8efa8c	1	824	#/texts/820	WHERE billing_origin_product IN (	code
af888baaf7	1	825	#/texts/821		code
2fab9e7e72	1	826	#/texts/822	'VECTOR_SEARCH', 'AI_FUNCTIONS', 'MODEL_SERVING',	code
d1eacfdd14	1	827	#/texts/823		code
fa4420bc8e	1	828	#/texts/824	'FOUNDATION_MODEL_APIS', 'AI_GATEWAY', 'LAKEBASE'	code
cd068bdf60	1	829	#/texts/825		code
9027e660f9	1	830	#/texts/826	)	code
03dc006302	1	831	#/texts/827		code
b743955ea1	1	832	#/texts/828	ORDER BY billing_origin_product, sku_name	code
8eb95ef483	1	833	#/texts/829		code
1342d4750b	1	834	#/texts/830	\"\"\" ) . display ()	code
fbac49a4fa	1	835	#/texts/831	You should group usage by both	text
e7a3f2c636	1	836	#/texts/832	billing_origin_product	code
556a57d751	1	837	#/texts/833	and	text
6d167db464	1	838	#/texts/834	sku_name	code
2b21093df7	1	839	#/texts/835	, rather than by either one alone. Together, they 	text
59c060bfcf	1	840	#/texts/836	What matters most here is the cost per project, an	text
33364c8af3	1	841	#/texts/837	Tag-based cost attribution	section_header
f7d739904f	1	842	#/texts/838	Cost attribution in Databricks comes down to one t	text
cea9ab0194	1	843	#/texts/839	system.billing.usage.custom_tags	code
288467dfb8	1	844	#/texts/840	.	text
16f232f34b	1	845	#/texts/841	For serverless resources, you should attribute cos	text
54b65b14f5	1	846	#/texts/842	usage policy	text
385286c87a	1	847	#/texts/843	is an account-level object that holds a set of tag	text
a2bc810194	1	848	#/texts/844	7	text
bb6f96fe3c	1	849	#/texts/845	You can grant it to users and groups, and the reso	text
052a72ba3b	1	850	#/texts/846	A usage policy covers serverless notebooks, jobs, 	text
565dc2ac8a	1	851	#/texts/847	On serverless, the two can collide, and the policy	text
72fee6f25c	1	852	#/texts/848	llmops_usage_policy	code
31a46c1f16	1	853	#/texts/849	, which sets	text
9bb7323181	1	854	#/texts/850	project: arxiv_curator	code
e8e50eca0f	1	855	#/texts/851	. Because policy tags override a direct tag with t	text
18f0756a43	1	856	#/texts/852	project: hotel_booking	code
3a3b17408f	1	857	#/texts/853	is still billed as	text
47218f199e	1	858	#/texts/854	project: arxiv_curator	code
b1cf5bfbf7	1	859	#/texts/855	.	text
6831f70351	1	860	#/texts/856	Make sure to assign the right usage policy explici	text
0c3aa786ea	1	861	#/texts/857	Table 9-4	text
d7e9413f02	1	862	#/texts/858	lists all the resources we used in the book and ho	text
af7ab67949	1	863	#/tables/3	| Resources                                       	table
e526d689fa	1	864	#/texts/859	Notice that two resources cannot take a usage poli	text
ac20a0e74a	1	865	#/texts/860	To keep the policy ID in one place rather than sca	text
9ca7c5d7fd	1	866	#/texts/861	databricks.yml	text
1dea46ba7c	1	867	#/texts/862	. The SDK-created resources could take the same bu	text
3eb1c81776	1	868	#/texts/863	project_config.yml	text
8987d38458	1	869	#/texts/864	, which they load at runtime. That leaves two copi	text
11d3269c1f	1	870	#/texts/865	Tag values need the same discipline. Policy-covere	text
a0eaf1346e	1	871	#/texts/866	Cost-monitoring dashboard	section_header
547eac69f5	1	872	#/texts/867	With the tags aligned, costs are grouped cleanly b	text
75ce694a8f	1	873	#/texts/868	8	text
4541427062	1	874	#/texts/869	Building a custom dashboard is an option if you ne	text
d42612dc0d	1	875	#/texts/870	The dashboard's Usage Analysis-Tag Matching tab sh	text
b4bf5f68d2	1	876	#/texts/871	Figure 9-3	text
400f5b42b0	1	877	#/texts/872	shows usage for	text
6ea74746fe	1	878	#/texts/873	project=hotel_booking	code
2623537b60	1	879	#/texts/874	, and	text
fed2c44e6e	1	880	#/texts/875	Figure 9-4	text
33987c8e1e	1	881	#/texts/876	shows usage by product for	text
2dd54bbb51	1	882	#/texts/877	project=arxiv_curator	code
ed5ad13bcb	1	883	#/texts/878	. These numbers do not represent real project cost	text
bbdd9c05dd	1	884	#/texts/879	What they do show is which resources cost little w	text
bbdc61a64f	1	885	#/texts/880	VECTOR_SEARCH	code
f08dd3ca69	1	886	#/texts/881	) does not: an endpoint keeps billing until you de	text
b365b5dc30	1	887	#/pictures/2	Workspace Usage Dashboard V2 displays a bar chart 	picture
7f8ab57c7d	1	888	#/pictures/3	Bar chart showing usage costs by product for the \"	picture
f0f9cb7af9	1	889	#/texts/884	The matching tag analysis does not capture foundat	text
0273116950	1	890	#/texts/885	Attribution is easier when an endpoint serves a si	text
c5f6c6aac1	1	891	#/texts/886	External endpoints split the bill. When you call a	text
5fbcd22f01	1	892	#/texts/887	system.billing.usage	code
6640810d50	1	893	#/texts/888	entirely.	text
