element_id	page_no	position_in_page	self_ref	text50	label
88761858da	1	444	#/texts/440	def train ( self , X_train : pd . DataFrame , y_tr	code
07daa78096	1	445	#/texts/441		code
fa2145b630	1	446	#/texts/442	) -> None : \"\"\"Prepare features and train the mode	code
00a68ee1bc	1	447	#/texts/443		code
1704e89550	1	448	#/texts/444	:param X_train: Training features as a DataFrame	code
6dc1dfb285	1	449	#/texts/445		code
fc72a16ace	1	450	#/texts/446	:param y_train: Training target as a Series	code
d300b58d69	1	451	#/texts/447		code
9cae20bb6a	1	452	#/texts/448	\"\"\" class CatToIntTransformer ( BaseEstimator , Tr	code
cbfd8e65ae	1	453	#/texts/449		code
c2a2c8735f	1	454	#/texts/450	Transformer that encodes categorical columns as in	code
06e38ec97b	1	455	#/texts/451		code
e92699f77c	1	456	#/texts/452	for LightGBM.	code
673cfd5f8c	1	457	#/texts/453		code
2d7993d598	1	458	#/texts/454	Unknown categories at transform time are encoded a	code
8a6af0b234	1	459	#/texts/455		code
b74dda58d7	1	460	#/texts/456	\"\"\" def __init__ ( self , cat_features : list [ st	code
f928b28243	1	461	#/texts/457	LightGBM supports integer-encoded categorical feat	text
b479754a81	1	462	#/texts/458	LightGBM documentation	text
85b9ab79f6	1	463	#/texts/459	for more details. We also need a custom encoder to	text
a3ad213115	1	464	#/texts/460	Note that the	text
4b903f3517	1	465	#/texts/461	CatToIntTransformer	code
374a3a1bf7	1	466	#/texts/462	class is defined inside the train method of the	text
ed9a6375e3	1	467	#/texts/463	LightGBMModel	code
7cea04dce6	1	468	#/texts/464	class. While this isn't ideal from a design standp	text
fe638fe7f1	1	469	#/texts/465	hotel_booking	code
a9c65a410e	1	470	#/texts/466	package available when serving the model. This kee	text
1b1dc2120b	1	471	#/texts/467	pyfunc	code
05f50afd42	1	472	#/texts/468	models later.	text
2ca0ce220a	1	473	#/texts/469	Now that we've defined the model class and covered	text
078067b59d	1	474	#/texts/470	Figure 3-5	text
07d4538f51	1	475	#/texts/471	shows the six main components of Ray Tune.	text
ee24d92cb8	1	476	#/texts/472	1	text
4abb827a2f	1	477	#/texts/473	We begin by defining the search space, what object	text
3780cfa3a5	1	478	#/pictures/4	Diagram illustrating the six main components of Ra	picture
fac484c740	1	479	#/texts/475	Continuing with the	text
3f6245cacd	1	480	#/texts/476	chapter3_2.model_finetuning.py	text
9c129a972c	1	481	#/texts/477	notebook, we define three hyperparameters to tune:	text
9faa0b1cfd	1	482	#/texts/478	n_estimators	code
820af585f2	1	483	#/texts/479	,	text
5f411cef08	1	484	#/texts/480	max_depth	code
3429581e52	1	485	#/texts/481	, and	text
b10add3ee3	1	486	#/texts/482	learning_rate	code
35a0a9d889	1	487	#/texts/483	. Ray Tune supports a large variety of search spac	text
7f4e3a8527	1	488	#/texts/484	tune.choice()	code
5b975dd0e1	1	489	#/texts/485	to sample	text
9ab1892120	1	490	#/texts/486	max_depth	code
575c401c73	1	491	#/texts/487	uniformly from the specified choices,	text
c3ff06c239	1	492	#/texts/488	tune.loguniform	code
ddc5d6abe7	1	493	#/texts/489	to sample	text
1f894965d9	1	494	#/texts/490	learning_rate	code
54a5ccbd4b	1	495	#/texts/491	, and	text
ae4d075e6d	1	496	#/texts/492	tune.qrandint	code
88d4a0ec34	1	497	#/texts/493	to sample	text
2e4cdba7a1	1	498	#/texts/494	n_estimators	code
31618df12b	1	499	#/texts/495	:	text
99e3a4db0d	1	500	#/texts/496	from ray import tune	code
076a2dec7f	1	501	#/texts/497		code
628ac4fbf9	1	502	#/texts/498	param_space = { \"n_estimators\" : tune . qrandint (	code
640d025b98	1	503	#/texts/499	The	text
421b536bf6	1	504	#/texts/500	tune.qrandint	code
880731c466	1	505	#/texts/501	function samples integers in fixed steps of size	text
d49acbf933	1	506	#/texts/502	q	text
c5ad7a9812	1	507	#/texts/503	within the specified range. For example, with inte	text
4c203ada29	1	508	#/texts/504	q=50	code
a06fb6282e	1	509	#/texts/505	, it draws the	text
ba13a46e4b	1	510	#/texts/506	n_estimators	code
f90f0da320	1	511	#/texts/507	value from {50, 100, 150, ..., 650, 700}. This is 	text
dd477d14f5	1	512	#/texts/508	For	text
902e4cfb7b	1	513	#/texts/509	max_depth	code
4829f0179f	1	514	#/texts/510	, we also provide a small set of sensible choices 	text
c698bc0d95	1	515	#/texts/511	tune.choice	code
c12259e071	1	516	#/texts/512	. A value of -1 (unlimited) is also provided as an	text
138bb4855c	1	517	#/texts/513	max_depth	code
35d4f8b49a	1	518	#/texts/514	and	text
06737574aa	1	519	#/texts/515	n_estimators	code
f77e503761	1	520	#/texts/516	allows us to keep the number of unique configurati	text
08246be5f4	1	521	#/texts/517	Log-uniform distribution is useful for sampling th	text
fbf64a65de	1	522	#/texts/518	tune.loguniform	code
b0c7c33473	1	523	#/texts/519	a perfect fit for the	text
9d5429bdc3	1	524	#/texts/520	learning_rate	code
e8fae6657b	1	525	#/texts/521	hyperparameter.	text
6093948491	1	526	#/texts/522	Let's now define a	text
69360a5ece	1	527	#/texts/523	trainable	text
3f5276e5e2	1	528	#/texts/524	, where we pass the	text
77e22a6f53	1	529	#/texts/525	train_with_nested_mlflow	code
f64206f5aa	1	530	#/texts/526	function. Within that function, we start a nested 	text
1eb33571d9	1	531	#/texts/527	parent_run_id	code
70ef5493b7	1	532	#/texts/528	and	text
3399aaf76e	1	533	#/texts/529	experiment_id	code
0d9456c9e3	1	534	#/texts/530	as arguments, and then, we train the model and log	text
e561f17dca	1	535	#/texts/531	import mlflow	code
d0ee57ccf6	1	536	#/texts/532		code
d2b385a4d6	1	537	#/texts/533	import numpy as np	code
b45a48280f	1	538	#/texts/534		code
220b4304c1	1	539	#/texts/535	from sklearn.metrics import mean_absolute_error , 	code
77a2ebaa72	1	540	#/texts/536		code
89ca0f3d3d	1	541	#/texts/537	from hotel_booking.models.lightgbm_model import Li	code
b7b0aa2e34	1	542	#/texts/538		code
e156bec1f2	1	543	#/texts/539	def train_with_nested_mlflow ( config , X_train : 	code
e31ff95dbe	1	544	#/texts/540	In the	text
4fad7084c4	1	545	#/texts/541	train_with_nested_mlflow	code
cf2ff3b0a6	1	546	#/texts/542	function, we must establish a connection with MLfl	text
e38229aac5	1	547	#/texts/543	DATABRICKS_HOST	code
83b8cbc8fb	1	548	#/texts/544	and	text
ac3030d8c8	1	549	#/texts/545	DATABRICKS_TOKEN	code
1048f12ab5	1	550	#/texts/546	environment variables. We also need to be aware of	text
0f4487ea2b	1	551	#/texts/547	from databricks.sdk import WorkspaceClient	code
fb6c9ccc51	1	552	#/texts/548		code
ada8f2e379	1	553	#/texts/549	w = WorkspaceClient ()	code
8233934361	1	554	#/texts/550		code
03db13073f	1	555	#/texts/551	os . environ [ \"DATABRICKS_HOST\" ] = w . config . 	code
d131083c10	1	556	#/texts/552		code
842c13be4c	1	557	#/texts/553	os . environ [ \"DATABRICKS_TOKEN\" ] = w . tokens .	code
ab3b96f674	1	558	#/texts/554	You can set up a Ray cluster on Databricks to util	text
12737aec3d	1	559	#/texts/555	Note	section_header
1daa3cc4c8	1	560	#/texts/556	At the time of writing this book, this code is not	text
fa434f8263	1	561	#/texts/557	You'll need to use the	text
9825ff2332	1	562	#/texts/558	ray.util.spark.setup_ray_cluster()	code
a2ddbced3b	1	563	#/texts/559	command and define the	text
ad430d7d39	1	564	#/texts/560	RAY_ADDRESS	code
9a86c3b0d3	1	565	#/texts/561	environment variable so that all the processes can	text
44dc640f80	1	566	#/texts/562	from ray.util.spark import setup_ray_cluster	code
36566ac3aa	1	567	#/texts/563		code
d398475492	1	568	#/texts/564	ray_conf = setup_ray_cluster ( min_worker_nodes = 	code
ac7a55c7b7	1	569	#/texts/565		code
8a78db3cf1	1	570	#/texts/566	os . environ [ 'RAY_ADDRESS' ] = ray_conf [ 0 ]	code
5ab78d1cc3	1	571	#/texts/567	Now, we can set the experiment, start the MLflow p	text
97cdfb7ef6	1	572	#/texts/568	tune.with_parameters()	code
f046fd943b	1	573	#/texts/569	function, which allows us to pass constant, non-se	text
6470e01a93	1	574	#/texts/570	experiment_id	code
562519b0e7	1	575	#/texts/571	,	text
305552703a	1	576	#/texts/572	parent_run_id	code
a8bca0c196	1	577	#/texts/573	, project configuration, and datasets for training	text
70a761c9df	1	578	#/texts/574	As part of the tuner, we define the	text
3b1a2fce1f	1	579	#/texts/575	TuneConfig	code
bf55a154c8	1	580	#/texts/576	, where the search algorithm is specified. In this	text
01865582cb	1	581	#/texts/577	Optuna documentation	text
bce1fed78e	1	582	#/texts/578	for more details. Here, we minimize the root mean 	text
29ff518c05	1	583	#/texts/579	from ray.tune.search.optuna import OptunaSearch	code
6f613a25b4	1	584	#/texts/580		code
fbba7c80fa	1	585	#/texts/581	mlflow . set_experiment ( \"/Shared/hotel-booking-f	code
d0e67f9dd1	1	586	#/texts/582		code
f2f7f522b4	1	587	#/texts/583	experiment_id = mlflow . get_experiment_by_name ( 	code
297c56b24e	1	588	#/texts/584		code
66a277ba66	1	589	#/texts/585	n_trials = 5	code
c0641c8e30	1	590	#/texts/586		code
89206bd5cc	1	591	#/texts/587	with mlflow . start_run ( run_name = f \"optuna-fin	code
80820cd195	1	592	#/texts/588		code
95e748e1b1	1	593	#/texts/589	) as parent_run : tuner = tune . Tuner ( tune . wi	code
808850bee2	1	594	#/texts/590	After we perform hyperparameter tuning, we can get	text
32fb07d16f	1	595	#/texts/591	project.config.yml	text
56e9133576	1	596	#/texts/592	file:	text
f3cc7647bf	1	597	#/texts/593	best_result = results . get_best_result ( metric =	code
07b717080a	1	598	#/texts/594		code
5d2d00a5fc	1	599	#/texts/595	best_result . config	code
20d97dc934	1	600	#/texts/596	We can also use the UI to view all the nested runs	text
497e76598c	1	601	#/texts/597	hotel-booking-finetuning	code
45d5fe574b	1	602	#/texts/598	experiment (see	text
5b92f0ca0c	1	603	#/texts/599	Figure 3-6	text
69447cc990	1	604	#/texts/600	).	text
9762298afb	1	605	#/pictures/5	Nested runs under the parent run of the hotel-book	picture
be4c228841	1	606	#/texts/602	It's also possible to plot and compare metrics tha	text
b712027943	1	607	#/texts/603	Figure 3-7	text
152f6ed3a5	1	608	#/texts/604	).	text
49ecad841c	1	609	#/pictures/6	Bar chart comparing 'mae', 'mse', and 'rmse' metri	picture
76ea1f4645	1	610	#/texts/606	At this point, we have gone through experiment tra	text
f6434f46d9	1	611	#/texts/474	Diagram illustrating the six main components of Ra	caption
433744c724	1	612	#/texts/601	Nested runs under the parent run of the hotel-book	caption
db7f77acb9	1	613	#/texts/605	Bar chart comparing 'mae', 'mse', and 'rmse' metri	caption
0e1f9c9210	1	614	#/texts/607	Logging and Registering Models with MLflow	title
ed1a2abcaa	1	615	#/texts/608	Once you've tracked your experiments and identifie	text
25968035e4	1	616	#/texts/609	Chapter 4	text
c5aaa8a0a7	1	617	#/texts/610	.	text
78ee19c841	1	618	#/texts/611	MLflow supports a wide range of flavors \"out-of-th	text
92777ad9db	1	619	#/texts/612	2	text
c44b2d4c85	1	620	#/texts/613	mlflow.lightgbm	list_item
ebed392753	1	621	#/texts/614	mlflow.prophet	list_item
a8a9e3eb11	1	622	#/texts/615	mlflow.pytorch	list_item
48d8fef04a	1	623	#/texts/616	mlflow.sklearn	list_item
25a1dc7140	1	624	#/texts/617	mlflow.spacy	list_item
7e4d8d0741	1	625	#/texts/618	mlflow.tensorflow	list_item
4b2298bfcb	1	626	#/texts/619	mlflow.xgboost	list_item
6a422944f1	1	627	#/texts/620	You can log a model by using the	text
4b7f243a69	1	628	#/texts/621	mlflow.<model_flavor>.log_model()	code
f844b097c6	1	629	#/texts/622	function.	text
c766b55b72	1	630	#/texts/623	To demonstrate logging, we'll use a LightGBM model	text
64e459a378	1	631	#/texts/624	sklearn	code
212bf210b9	1	632	#/texts/625	flavor rather than	text
8d351ce99f	1	633	#/texts/626	lightgbm	code
a380802ce1	1	634	#/texts/627	because it's integrated within a scikit-learn pipe	text
cd4a5fe8d9	1	635	#/texts/628	Model Logging with the sklearn Flavor	section_header
6dcb23bc0f	1	636	#/texts/629	Much like how we defined the training and validati	text
13c1fb53f3	1	637	#/texts/630	hotel_booking	code
2932818fa9	1	638	#/texts/631	table:	text
01f7835f83	1	639	#/texts/632	import json	code
de6fa27938	1	640	#/texts/633		code
a8cfafc5a4	1	641	#/texts/634	from datetime import datetime	code
97533bafbf	1	642	#/texts/635		code
91364c66ec	1	643	#/texts/636	import mlflow	code
342ee05f04	1	644	#/texts/637		code
b886838f7c	1	645	#/texts/638	from mlflow import MlflowClient	code
3c59e4264a	1	646	#/texts/639		code
48ecec3494	1	647	#/texts/640	from mlflow.models import infer_signature	code
0500aec31b	1	648	#/texts/641		code
935b4fa308	1	649	#/texts/642	from pyspark.sql import SparkSession	code
fb23d4e5fd	1	650	#/texts/643		code
5352b3efe1	1	651	#/texts/644	from hotel_booking.config import ProjectConfig , T	code
d2d7c15a9b	1	652	#/texts/645		code
b10d272342	1	653	#/texts/646	from hotel_booking.data.data_loader import DataLoa	code
038e2b9651	1	654	#/texts/647		code
20590242d6	1	655	#/texts/648	from hotel_booking.models.lightgbm_model import Li	code
758ee9e3e9	1	656	#/texts/649		code
425ab4eff6	1	657	#/texts/650	from hotel_booking.utils.common import set_mlflow_	code
0f8d694dde	1	658	#/texts/651		code
ee9b11cef8	1	659	#/texts/652	set_mlflow_tracking_uri ()	code
574e215824	1	660	#/texts/653		code
f229ce5716	1	661	#/texts/654	cfg = ProjectConfig . from_yaml ( config_path = \".	code
5e94c428ca	1	662	#/texts/655		code
7586bde04c	1	663	#/texts/656	spark = SparkSession . builder . getOrCreate ()	code
0f75532650	1	664	#/texts/657		code
759b418301	1	665	#/texts/658	data_loader = DataLoader ( spark = spark , config 	code
df03cf1640	1	666	#/texts/659		code
aad15eeaa2	1	667	#/texts/660	X_train , y_train , X_test , y_test = data_loader 	code
da133c3000	1	668	#/texts/661	Later on in the script, we use these:	text
80fdd5c9d1	1	669	#/texts/662		list_item
de0b8c3cb3	1	670	#/texts/663	train_query	code
d161470372	1	671	#/texts/664	and	text
2649eb5f8a	1	672	#/texts/665	test_query	code
b3991236bb	1	673	#/texts/666	, which contain a query that's used to retrieve th	text
58362d243b	1	674	#/texts/667		list_item
d5686b3790	1	675	#/texts/668	The	text
b926b4f626	1	676	#/texts/669	train_set_spark	code
c252ae7fec	1	677	#/texts/670	and	text
b5e53c37a3	1	678	#/texts/671	test_set_spark	code
10c02c0e0e	1	679	#/texts/672	PySpark DataFrames (attributes of the data loader 	text
d35afadd41	1	680	#/texts/673		list_item
337cef2deb	1	681	#/texts/674	X_train	code
0b1299dba5	1	682	#/texts/675	,	text
64683fa170	1	683	#/texts/676	y_train	code
c57ece56ec	1	684	#/texts/677	,	text
33aecf1869	1	685	#/texts/678	X_test	code
1e4e8875e0	1	686	#/texts/679	, and	text
30adf7915c	1	687	#/texts/680	y_test	code
0c5ece2f0f	1	688	#/texts/681	We begin by training the model, using the same met	text
f83b30b698	1	689	#/texts/682	model = LightGBMModel ( config = cfg )	code
03c1dde19f	1	690	#/texts/683		code
5d89ae66ba	1	691	#/texts/684	model . train ( X_train = X_train , y_train = y_tr	code
f9080b25c7	1	692	#/texts/685	Then, we set the MLflow experiment, start an MLflo	text
4d83ba7c22	1	693	#/texts/686	mlflow . set_experiment ( \"/Shared/hotel-booking-t	code
2b960fdb76	1	694	#/texts/687		code
568169a062	1	695	#/texts/688	tags = Tags ( ** { \"git_sha\" : \"1234567890abcd\" , 	code
631a664fe4	1	696	#/texts/689		code
2a832fb834	1	697	#/texts/690	run = mlflow . start_run ( run_name = f \"lightgbm-	code
6f76dc1f0e	1	698	#/texts/691		code
cfae65824a	1	699	#/texts/692	)	code
a81a99fbf0	1	700	#/texts/693		code
f549df8d12	1	701	#/texts/694	run_id = run . info . run_id	code
40cb2269f4	1	702	#/texts/695		code
2f6a4ecba2	1	703	#/texts/696	mlflow . log_params ( cfg . parameters )	code
46110d7327	1	704	#/texts/697	Next, we want to proceed with logging the model, a	text
ad810c6420	1	705	#/texts/698	infer_signature	code
44f3924dc1	1	706	#/texts/699	function from the	text
bb667cab1b	1	707	#/texts/700	mlflow.models	code
00e8c05093	1	708	#/texts/701	module:	text
ed644039f0	1	709	#/texts/702	3	text
9975d21152	1	710	#/texts/703	signature = infer_signature ( model_input = X_test	code
ed9c2b6760	1	711	#/texts/704		code
2a40fa0fed	1	712	#/texts/705	)	code
3ce0c36f07	1	713	#/texts/706	To ensure full traceability and reproducibility, w	text
318b2b116e	1	714	#/texts/707	training = mlflow . data . from_spark ( df = data_	code
481a1ab902	1	715	#/texts/708		code
7d096199f0	1	716	#/texts/709	)	code
43505c41c7	1	717	#/texts/710		code
97f1ae573d	1	718	#/texts/711	testing = mlflow . data . from_spark ( df = data_l	code
c98d120bf6	1	719	#/texts/712		code
9c8cddeb9f	1	720	#/texts/713	)	code
31dce4ffb6	1	721	#/texts/714		code
318d5f7891	1	722	#/texts/715	mlflow . log_input ( training , context = \"trainin	code
9cd2900cc0	1	723	#/texts/716		code
ad6f1083f5	1	724	#/texts/717	mlflow . log_input ( testing , context = \"testing\"	code
a5df555465	1	725	#/texts/718	Now, we can finally log the model. Here, we also p	text
40090c0437	1	726	#/texts/719	model_info = mlflow . sklearn . log_model ( sk_mod	code
660f076287	1	727	#/texts/720	Notice that we have not computed and logged any mo	text
d2b6f2d164	1	728	#/texts/721	mlflow.models.evaluate()	code
ccbb113fe3	1	729	#/texts/722	function takes the model URI, evaluation data, tar	text
f09e68583d	1	730	#/texts/723	\"regressor\"	code
b34b22e8bd	1	731	#/texts/724	and	text
386db44c19	1	732	#/texts/725	\"classifier\"	code
4b3275917d	1	733	#/texts/726	are supported values), and evaluators as inputs. H	text
4d5e87d30d	1	734	#/texts/727	The	text
7df7ce50ef	1	735	#/texts/728	mlflow.models.evaluate()	code
7df48c4a68	1	736	#/texts/729	function uses an active run to log metrics (or sta	text
07230c66d5	1	737	#/texts/730	eval_data = X_test . copy ()	code
834b0659ef	1	738	#/texts/731		code
10b7cbc4e2	1	739	#/texts/732	eval_data [ project_config . target ] = y_test	code
8cdfff4008	1	740	#/texts/733		code
9e331793a9	1	741	#/texts/734	result = mlflow . models . evaluate ( model_info .	code
312643b4a9	1	742	#/texts/735		code
1e07a90f1a	1	743	#/texts/736	mlflow . end_run ()	code
462219e020	1	744	#/texts/737	For a regression task, the following default metri	text
5dc22ef582	1	745	#/texts/738	score	list_item
d3d21a4a95	1	746	#/texts/739	example_count	list_item
f6b0a740ce	1	747	#/texts/740	mean_absolute_error	list_item
9d42a11b6f	1	748	#/texts/741	mean_squared_error	list_item
a82df84995	1	749	#/texts/742	root_mean_squared_error	list_item
767b058e9e	1	750	#/texts/743	sum_on_target	list_item
bc292bbcba	1	751	#/texts/744	mean_on_target	list_item
0a0b035db1	1	752	#/texts/745	r2_score, max_error	list_item
26d1cf406e	1	753	#/texts/746	mean_absolute_percentage_error	list_item
16c027c1fd	1	754	#/texts/747	For classification tasks, a different set of defau	text
4d567046a0	1	755	#/texts/748	precision_score	list_item
fd12557eb1	1	756	#/texts/749	recall_score	list_item
75b4da0d24	1	757	#/texts/750	f1_score	list_item
f34b87bc16	1	758	#/texts/751	roc_auc	list_item
433e2dd180	1	759	#/texts/752	In this book, we focus on demonstrating a regressi	text
ba7831e8bd	1	760	#/texts/753	Viewing the Logged Model	section_header
089d99e6f3	1	761	#/texts/754	We can now view our logged model that belongs to t	text
45ef378c92	1	762	#/texts/755	hotel-booking-training	code
b9d971a36a	1	763	#/texts/756	experiment in the Models tab in the UI . We can vi	text
863fabf469	1	764	#/texts/757	Figure 3-8	text
abbcecbad0	1	765	#/texts/758	).	text
50dc9cf61b	1	766	#/pictures/7	The screenshot shows the Overview tab of the light	picture
107a1b15df	1	767	#/texts/760	We can find logged artifacts in the Artifacts tab.	text
12623dfb8e	1	768	#/texts/761	MLmodel	text
7108bb452f	1	769	#/texts/762	file that defines the flavors we can use the model	text
7ad2fc2741	1	770	#/texts/763	python_function	code
ecb050c807	1	771	#/texts/764	flavor that describes how to run the model as a Py	text
1851925918	1	772	#/texts/765	sklearn	code
b39017bcda	1	773	#/texts/766	flavor. The	text
ce34c607fc	1	774	#/texts/767	python_function	code
9e99f5397a	1	775	#/texts/768	flavor is used for Model Serving. In our case, her	text
fefa584467	1	776	#/texts/769	MLmodel	text
fe284b5b57	1	777	#/texts/770	file:	text
a256de2793	1	778	#/texts/771	flavors : python_function : code : code env : cond	code
6bc201f8af	1	779	#/texts/772	Fields in the	text
cd047a3eb4	1	780	#/texts/773	MLmodel	text
d8acf4b9f3	1	781	#/texts/774	file include	text
3d1eb9a82d	1	782	#/texts/775	artifact_path	code
db055bc001	1	783	#/texts/776	, runtime information (if available), the MLflow v	text
e2ed6ca21a	1	784	#/texts/777	model_id	code
e69ac5abec	1	785	#/texts/778	, the MLflow	text
3b0503b64e	1	786	#/texts/779	run_id	code
8f2955f7ad	1	787	#/texts/780	, the model signature in JSON format, and the time	text
64b682011e	1	788	#/texts/781	ModelInfo	code
ef44f5cbac	1	789	#/texts/782	object that gets returned when we run the	text
3d8919b95a	1	790	#/texts/783	mlflow.log_model	code
6a610a705e	1	791	#/texts/784	command.	text
7e16a8de30	1	792	#/texts/785	Next to the	text
8f38f51f15	1	793	#/texts/786	MLmodel	text
903646b8a4	1	794	#/texts/787	files, we'll find the following logged artifacts:	text
3b63271886	1	795	#/texts/788	model.pkl	list_item
9b343123ca	1	796	#/texts/789	This is the serialized model object.	list_item
f9d3443d1a	1	797	#/texts/790	conda.yaml	list_item
71a1e857b8	1	798	#/texts/791	This file defines the conda environment: when logg	list_item
47e5e0de3e	1	799	#/texts/792	python_env.yaml	list_item
cd892a3c12	1	800	#/texts/793	This file contains information that we need to res	list_item
6cfadc3a34	1	801	#/texts/794	requirements.txt	list_item
5514f27583	1	802	#/texts/795		list_item
d50a0c51d8	1	803	#/texts/796	This file contains inferred project requirements. 	text
aeaebeaf3d	1	804	#/texts/797	conda.yml	text
b0b86c4b02	1	805	#/texts/798	file.	text
81d130ca8c	1	806	#/texts/799	input_example.json	list_item
9eeee1938c	1	807	#/texts/800	This file contains a model input example.	list_item
fda531cda1	1	808	#/texts/801	serving_input_example.json	list_item
9543a73075	1	809	#/texts/802	This file contains a sample payload that we can us	list_item
ab9d5af8e4	1	810	#/texts/803	LoggedModel	list_item
afb9c7537c	1	811	#/texts/804	mlflow.get_logged_model()	list_item
2088767dab	1	812	#/texts/805	This allows us to retrieve a logged model by its m	list_item
9e29cf2a73	1	813	#/texts/806	mlflow.last_logged_model()	list_item
edcd8bf79a	1	814	#/texts/807	This allows us to retrieve the most recently logge	list_item
d74d7514c8	1	815	#/texts/808	mlflow.search_logged_models()	list_item
ae259487cd	1	816	#/texts/809	This allows us to search for logged models, in muc	list_item
87251f7dbf	1	817	#/texts/810	Let's retrieve the model using the	text
7e3e85ff76	1	818	#/texts/811	mlflow.get_logged_model()	code
42c57afc72	1	819	#/texts/812	function:	text
e760ce6ca0	1	820	#/texts/813	logged_model = mlflow . get_logged_model ( model_i	code
d7c351b096	1	821	#/texts/814	We can now inspect the	text
6a95da6131	1	822	#/texts/815	LoggedModel	code
c981df955c	1	823	#/texts/816	object by saving all class attributes in a JSON fi	text
3efc820896	1	824	#/texts/817	import json	code
c93e848d41	1	825	#/texts/818		code
d5a5e1aef4	1	826	#/texts/819	logged_model_dict = logged_model . to_dictionary (	code
33bc4eb45c	1	827	#/texts/820		code
680922178c	1	828	#/texts/821	logged_model_dict [ \"metrics\" ] = [ x . __dict__ f	code
25c9394441	1	829	#/texts/822		code
9491ea9b58	1	830	#/texts/823	with open ( \"../demo_artifacts/logged_model.json\" 	code
715b0305d9	1	831	#/texts/824	And then, we can visualize it with JSON Lens or a 	text
3643d9878a	1	832	#/texts/825	Figure 3-9	text
946a0be4c5	1	833	#/texts/826	).	text
01259e42bf	1	834	#/pictures/8	Diagram showing the attributes of the LoggedModel 	picture
7e60855227	1	835	#/texts/828	Notice that model metrics and model parameters are	text
baa69e43e2	1	836	#/texts/829	LoggedModel	code
8273440533	1	837	#/texts/830	class, so we can access it in the following way:	text
24ad48333f	1	838	#/texts/831	logged_model . params	code
fc09131c1e	1	839	#/texts/832		code
17e99a73a4	1	840	#/texts/833	logged_model . metrics	code
546ed2a5b3	1	841	#/texts/834	Previously, it was only possible to retrieve metri	text
ff3a419350	1	842	#/texts/835	model_id	code
a8ed8e5e1f	1	843	#/texts/836	in the model URI (which we could previously only d	text
9b7a4b601d	1	844	#/texts/837	run_id	code
58e34b710f	1	845	#/texts/838	):	text
d4fb36c4fc	1	846	#/texts/839	model = mlflow . sklearn . load_model ( f \"models:	code
bc3bb6261b	1	847	#/texts/840	While logging the model, we've also logged the inp	text
ec4570080b	1	848	#/texts/841	run = mlflow . get_run ( run_id )	code
c316d9b385	1	849	#/texts/842		code
24aaa82a9d	1	850	#/texts/843	inputs = run . inputs . dataset_inputs	code
2a6d040b46	1	851	#/texts/844		code
7dcf39358b	1	852	#/texts/845	training_input = next ( ( x for x in inputs if len	code
8839ad9b00	1	853	#/texts/846		code
1937552279	1	854	#/texts/847	training_source = mlflow . data . get_source ( tra	code
0888b242d4	1	855	#/texts/848		code
76447a0710	1	856	#/texts/849	training_source . load ()	code
da3e92d2dc	1	857	#/texts/850		code
d6975a4684	1	858	#/texts/851	testing_input = next ( ( x for x in inputs if len 	code
17af79d5e6	1	859	#/texts/852		code
f298a73c63	1	860	#/texts/853	testing_source = mlflow . data . get_source ( test	code
afb930eb9d	1	861	#/texts/854		code
fe8937c615	1	862	#/texts/855	testing_source . load ()	code
8b8727557a	1	863	#/texts/856	Registering the Model	section_header
38d0c4901d	1	864	#/texts/857	To use the logged model for Model Serving on Datab	text
d630d2b8dd	1	865	#/texts/858	We can do this by providing the	text
1ebce4f58b	1	866	#/texts/859	registered_model	code
54f8e7180a	1	867	#/texts/860	argument to the	text
cb414b235d	1	868	#/texts/861	log_model()	code
be943ad6ea	1	869	#/texts/862	function. In that case, the	text
1b8b873f22	1	870	#/texts/863	ModelInfo	code
3da641785c	1	871	#/texts/864	object will also have a	text
7187eba65e	1	872	#/texts/865	registered_model_version	code
6785acd18a	1	873	#/texts/866	attribute. However, we may not want to register th	text
c17f5db56f	1	874	#/texts/867	mlflow.register_model()	code
ba7d24c40b	1	875	#/texts/868	function:	text
cabccd641a	1	876	#/texts/869	model_name = ( f \" { cfg . catalog } . { cfg . sch	code
41b5d12798	1	877	#/texts/870		code
583af0d1bc	1	878	#/texts/871	)	code
81685279f4	1	879	#/texts/872		code
c65ac32305	1	880	#/texts/873	registered_model = mlflow . register_model ( model	code
8b277c2c26	1	881	#/texts/874		code
12cba8a363	1	882	#/texts/875	)	code
26932c8945	1	883	#/texts/876	We'll demonstrate the evaluation process in the ne	text
307178ff33	1	884	#/texts/877	We can also register the model using the MLflow cl	text
580b34a810	1	885	#/texts/878	deployment_job_id	code
9bf6203f08	1	886	#/texts/879	as an argument for the	text
fb87968bfe	1	887	#/texts/880	create_registered_model	code
be5d8a4a21	1	888	#/texts/881	function, which can facilitate a model approval fl	text
8a7935885f	1	889	#/texts/882	MLflow 3 deployment jobs functionality	text
e5657ffff4	1	890	#/texts/883	:	text
83cab3718d	1	891	#/texts/884	from mlflow.tracking.client import MlflowClient	code
451838cbfa	1	892	#/texts/885		code
0e4cc9d311	1	893	#/texts/886	client = MlflowClient ()	code
3fade9991a	1	894	#/texts/887		code
95dd00f55e	1	895	#/texts/888	job_id = \"1234567890abcdef\" # Example job ID	code
c1c37fa861	1	896	#/texts/889		code
ab657f9916	1	897	#/texts/890	registered_model = client . create_registered_mode	code
fe54fc2cf4	1	898	#/texts/891	Passing a non-existing	text
9fde6a2fd6	1	899	#/texts/892	job_id	code
