element_id	page_no	position_in_page	self_ref	text50	label
f28a915ff3	1	449	#/texts/445	you answer the following question: { docs } .	code
2c4df14264	1	450	#/texts/446		code
99f6b9f583	1	451	#/texts/447	Answer directly, do not repeat the question. Based	code
a6f9bbd5f8	1	452	#/texts/448		code
ff0c965d36	1	453	#/texts/449	question: { query_text } .	code
7c83fac16e	1	454	#/texts/450		code
8f6ddad9ab	1	455	#/texts/451	If you don't know the answer, just say that you do	code
78485dac25	1	456	#/texts/452		code
67eb74f691	1	457	#/texts/453	\"\"\" llm_stream = self . llm . stream ( llm_prompt 	code
1499c9e2d9	1	458	#/texts/454	When deploying GenAI applications, streaming respo	text
d168781e71	1	459	#/texts/455	custom_rag = CustomRag ( multi_retriever )	code
5d9e2a1250	1	460	#/texts/456		code
49a103144c	1	461	#/texts/457	display_str = ''	code
b21bfd23d2	1	462	#/texts/458		code
e84ea82f0d	1	463	#/texts/459	for chunk in custom_rag . llm_call_docs ( \"How do 	code
9ab227b603	1	464	#/texts/460		code
6be16f5cba	1	465	#/texts/461	display_str	code
326623fc70	1	466	#/texts/462	In	text
42e7452fbf	1	467	#/texts/463	Figure 5-12	text
532ff32fd5	1	468	#/texts/464	, you can see that MLflow now successfully capture	text
958719e2d1	1	469	#/texts/465	In the	text
3ccef9159c	1	470	#/texts/466	CustomRag	code
c8c759eca7	1	471	#/texts/467	class, the	text
3b65ca3c30	1	472	#/texts/468	llm_call_docs	code
ace66041fb	1	473	#/texts/469	method is decorated with	text
b176bb4c39	1	474	#/texts/470	mlflow.trace()	code
06551edcad	1	475	#/texts/471	that includes an	text
b564c78b08	1	476	#/texts/472	output_reducer	code
a12c55cf71	1	477	#/texts/473	. This is used to aggregate multiple elements into	text
dd2c54fdef	1	478	#/pictures/11	Diagram showing MLflow's capture of inputs and out	picture
3371348eb5	1	479	#/texts/475	In certain scenarios, our GenAI application may pr	text
da9a21456f	1	480	#/texts/476	Example 5-6	text
0ce48e2384	1	481	#/texts/477	shows an example.	text
59f53f26c4	1	482	#/texts/478	Example 5-6. Redacting sensitive information	section_header
d992f6f1d6	1	483	#/texts/479	import re	code
1dfab71603	1	484	#/texts/480		code
6eb448f915	1	485	#/texts/481	import mlflow	code
4afda3c099	1	486	#/texts/482		code
d68b3658d2	1	487	#/texts/483	from mlflow.entities.span import Span	code
3501697fc3	1	488	#/texts/484		code
301e2a1553	1	489	#/texts/485	EMAIL_PATTERN = r \"[A-Za-z0-9._%+-]+@[A-Za-z0-9.-]	code
dc636d1c71	1	490	#/texts/486		code
0156722a3e	1	491	#/texts/487	def _redact ( obj ): if isinstance ( obj , str ): 	code
b10e729eb0	1	492	#/texts/488		code
8b987be2de	1	493	#/texts/489	def redact_email ( span : Span ) -> None : span . 	code
3dbfaacabc	1	494	#/texts/490		code
24bdb7f240	1	495	#/texts/491	mlflow . tracing . configure ( span_processors = [	code
24aed677b7	1	496	#/texts/492	In	text
886aa3486b	1	497	#/texts/493	Example 5-6	text
0ad2e63c29	1	498	#/texts/494	, we define a simple regular expression function t	text
11e25fbf78	1	499	#/texts/495	mlflow.tracing.configure	code
7b7fea2c6e	1	500	#/texts/496	, specifying	text
25025e54cd	1	501	#/texts/497	span_processors	code
3bdfbd9c12	1	502	#/texts/498	that redact any email addresses present in the tra	text
5028e7932b	1	503	#/texts/499	Figure 5-13	text
06af50447e	1	504	#/texts/500	).	text
fea6b4bc06	1	505	#/pictures/12	A trace breakdown displaying inputs and outputs, w	picture
38fe4e8fbc	1	506	#/texts/502	There we have it. We just built an end-to-end RAG 	text
7918389a58	1	507	#/texts/503	Low-level MLflow Client APIs	section_header
e54bc5964a	1	508	#/texts/504	In the previous section, we explored high-level ML	text
73242551d5	1	509	#/texts/505	That said, MLflow also provides a set of low-level	text
666f4b79e7	1	510	#/texts/506	As a general guideline, we recommend using the Cli	text
933c0aa842	1	511	#/texts/507	To illustrate the complexity of these APIs, we'll 	text
16620b2be6	1	512	#/texts/508	VectorSearchWrapper	code
c5babcbebe	1	513	#/texts/509	class introduced earlier in this chapter. Specific	text
5ede829796	1	514	#/texts/510	low_level_search	code
e56759076b	1	515	#/texts/511	, which uses the low-level MLflow Client APIs to c	text
2bbba22a6d	1	516	#/texts/512	Query the vector search index using the Databricks	list_item
e17ecf6a3c	1	517	#/texts/513		list_item
a47cc30ab5	1	518	#/texts/514	Parse the results from step 1 into the MLflow-comp	text
2d9b7526d0	1	519	#/texts/515	parse_search_result	code
028e154932	1	520	#/texts/516	method we implemented previously.	text
002745439a	1	521	#/texts/517	While these steps were easily handled with the hig	text
8e643054b7	1	522	#/texts/518	Figure 5-14	text
22db6da3f1	1	523	#/texts/519	).	text
11ca110133	1	524	#/pictures/13	Diagram illustrating the logical workflow for usin	picture
5fa910f2af	1	525	#/texts/521	We start by creating a trace with a root span. To 	text
9a2a8dcfcd	1	526	#/texts/522	retrieval_span	code
e5710383b4	1	527	#/texts/523	and	text
05a764f7fb	1	528	#/texts/524	parse_span	code
a1cca50d4c	1	529	#/texts/525	) under the	text
14c8424977	1	530	#/texts/526	root_span	code
e9e52aaf96	1	531	#/texts/527	, we need to pass the root span's ID as the	text
1aac36e2c3	1	532	#/texts/528	parent_id	code
9264f9aa71	1	533	#/texts/529	for each child span. Because these child spans bel	text
5258642a93	1	534	#/texts/530	root_span trace_id	code
09bc45192b	1	535	#/texts/531	.	text
69bad1059d	1	536	#/texts/532	We also need to explicitly manage each span's life	text
05850e485d	1	537	#/texts/533	try	code
7b64b498f7	1	538	#/texts/534	/	text
3b3a70528b	1	539	#/texts/535	except	code
3529525a79	1	540	#/texts/536	block to handle failures and ensure the span is al	text
5be9290e0b	1	541	#/texts/537	By contrast, the high-level Fluent APIs handle spa	text
6567abf9b6	1	542	#/texts/538	Due to the complexity, the full code example is no	text
4a0b5ad246	1	543	#/texts/539	If you look through the notebook, it's clear that 	text
d83f81b2ff	1	544	#/texts/540	mlflow.trace()	code
843fa046f4	1	545	#/texts/541	decorator. With the low-level Client APIs, you're 	text
1823a4cd0d	1	546	#/texts/542	While this level of control can be powerful, it ad	text
77f30044dc	1	547	#/texts/543	No automatic parent-child relationship detection	list_item
87ab1666c8	1	548	#/texts/544	Manual exception handling required	list_item
17c896c18f	1	549	#/texts/545	Custom trace ID management	list_item
80c05a7b87	1	550	#/texts/546	Integration with existing systems	list_item
27ea98c3f4	1	551	#/texts/547	Warning	section_header
0fa436e163	1	552	#/texts/548	One important point of warning is that the high-le	text
37f2e595b3	1	553	#/texts/96	Screenshot of the MLflow Trace UI displaying a log	caption
634dc960be	1	554	#/texts/156	The MLflow Trace UI displays a trace named \"single	caption
650e6bb667	1	555	#/texts/179	Screenshot of the MLflow Experiment UI's Traces ta	caption
b5fb082745	1	556	#/texts/187	Screenshot of a UI displaying JSON trace output fr	caption
d868815799	1	557	#/texts/220	Screenshot showing the trace breakdown of the `ref	caption
c2f3f71c21	1	558	#/texts/238	Diagram showing the MultiRetriever class workflow,	caption
f5fb586eef	1	559	#/texts/321	Diagram illustrating the trace breakdown of the mu	caption
2fb29cefa1	1	560	#/texts/352	Diagram of a MultiRetriever system showing the flo	caption
a8e992bdb4	1	561	#/texts/430	Diagram showing the tracing breakdown of a search 	caption
18405566b3	1	562	#/texts/474	Diagram showing MLflow's capture of inputs and out	caption
c6d376218b	1	563	#/texts/501	A trace breakdown displaying inputs and outputs, w	caption
1a264c46d6	1	564	#/texts/520	Diagram illustrating the logical workflow for usin	caption
da81e22863	1	565	#/texts/549	Querying Traces	title
33bc619081	1	566	#/texts/550	We have covered in depth how to collect traces, bo	text
8067f1f001	1	567	#/texts/551	Head over to the Traces tab in the MLflow Experime	text
008bfdf0be	1	568	#/texts/552	TraceInfo	code
5bbc09d33a	1	569	#/texts/553	schema. You should see a screen similar to that of	text
2dd63cf83d	1	570	#/texts/554	Figure 5-15	text
f080cb328f	1	571	#/texts/555	.	text
60fec19845	1	572	#/pictures/14	MLflow Experiment UI showing options for filtering	picture
b551414090	1	573	#/texts/557	MLflow also lets us query traces programmatically 	text
03844325d9	1	574	#/texts/558	mlflow.search_traces	code
9bfe08c92c	1	575	#/texts/559	method. This method can return results as either a	text
d4fd2ff3ed	1	576	#/texts/560	DataFrame	code
455e09450a	1	577	#/texts/561	(one row per trace) or a list of	text
aad149f72d	1	578	#/texts/562	Trace	code
f24aa51241	1	579	#/texts/563	objects. For example, if we want to query traces t	text
3fe0252525	1	580	#/texts/564	mlflow . search_traces ( filter_string = \"traces.e	code
29cfe07b83	1	581	#/texts/565		code
d971b47ab6	1	582	#/texts/566	)	code
acaf38a54f	1	583	#/texts/567	The returned Pandas	text
a21dce87d6	1	584	#/texts/568	DataFrame	code
1512f70c9e	1	585	#/texts/569	provides you with the flexibility to further proce	text
8d9fa33c9c	1	586	#/texts/570	Table 5-3	text
c00a33d456	1	587	#/texts/571	lists the searchable fields you can use with	text
ccbc9c25de	1	588	#/texts/572	mlflow.search_traces	code
8d15e89093	1	589	#/texts/573	, at the time of writing.	text
80ce827b4d	1	590	#/tables/2	| Field type     | Search path                | Op	table
a948b19779	1	591	#/texts/574	metadata.*	code
2d16614a56	1	592	#/texts/575	=	code
ba0a2c960c	1	593	#/texts/576	,	text
27e7d8b7e9	1	594	#/texts/577	!=	code
1b854e4caa	1	595	#/texts/578	tags.*	code
c3aa1dad78	1	596	#/texts/579	=	code
5b687d6c39	1	597	#/texts/580	,	text
36459a1baf	1	598	#/texts/581	!=	code
40d3b99eda	1	599	#/texts/582	traces.status	code
9fc0ea1790	1	600	#/texts/583	=	code
2623687ab4	1	601	#/texts/584	,	text
588045f71d	1	602	#/texts/585	!=	code
03b3e38b8e	1	603	#/texts/586	String equality\n(	text
d28babcebb	1	604	#/texts/587	OK	code
bf1a5b8eb3	1	605	#/texts/588	,	text
d36fc7f817	1	606	#/texts/589	ERROR	code
f56002e4cd	1	607	#/texts/590	,	text
170c1d0ee7	1	608	#/texts/591	IN_PROGRESS	code
c2139fcf26	1	609	#/texts/592	)	text
a35b452a92	1	610	#/texts/593	traces.name	code
f00a77629b	1	611	#/texts/594	=	code
98a600474e	1	612	#/texts/595	,	text
cd10596f8b	1	613	#/texts/596	!=	code
8e0a00c808	1	614	#/texts/597	traces.timestamp_ms	code
28f40e108d	1	615	#/texts/598	=	code
6b0708e29b	1	616	#/texts/599	,	text
36728b93e0	1	617	#/texts/600	<	code
30affa11fc	1	618	#/texts/601	,	text
cfc7220739	1	619	#/texts/602	<=	code
0e1225788b	1	620	#/texts/603	,	text
33257a32b9	1	621	#/texts/604	>	code
92ae773b80	1	622	#/texts/605	,	text
1eb2f4035f	1	623	#/texts/606	>=	code
5e3517d389	1	624	#/texts/607	traces.execution_time_ms	code
e53af90170	1	625	#/texts/608	=	code
c1214ce328	1	626	#/texts/609	,	text
63cf00467e	1	627	#/texts/610	<	code
86a1df7ec0	1	628	#/texts/611	,	text
04921c680b	1	629	#/texts/612	<=	code
9d8c6f7bd1	1	630	#/texts/613	,	text
21fd8eeef4	1	631	#/texts/614	>	code
da06f1f988	1	632	#/texts/615	,	text
c8d0c0c01a	1	633	#/texts/616	>=	code
7ea40a3958	1	634	#/texts/617	The syntax rules to query the traces are as follow	text
18efa01141	1	635	#/texts/618	Table prefixes required	list_item
acd20ccaf1	1	636	#/texts/619		list_item
f7c53d4e73	1	637	#/texts/620	Always use	text
85b5af03c9	1	638	#/texts/621	attributes.	code
2b7568da30	1	639	#/texts/622	,	text
a16f13af2c	1	640	#/texts/623	tags.	code
80d59a6b68	1	641	#/texts/624	, or	text
cb1ab87b33	1	642	#/texts/625	metadata.	code
2d3d9692d3	1	643	#/texts/626	Backticks for dots	list_item
adc969f13d	1	644	#/texts/627		list_item
e01de991dd	1	645	#/texts/628	Fields with dots need backticks, e.g.,	text
c318e6824a	1	646	#/texts/629	tags.`mlflow.traceName`	code
c8958c32c2	1	647	#/texts/630	Single quotes only	list_item
3af67cc32c	1	648	#/texts/631		list_item
4282ce77c2	1	649	#/texts/632	String values must use single quotes, e.g.,	text
2189ba50ce	1	650	#/texts/633	'value'	code
1dfa08e796	1	651	#/texts/634	Case sensitive	list_item
0cdd3fc508	1	652	#/texts/635	All field names and values are case sensitive	list_item
15c26f4491	1	653	#/texts/636	AND only	list_item
c666c63be7	1	654	#/texts/637	OR operators are not supported (yes, you read that	list_item
043406c3aa	1	655	#/texts/638	We recommend checking	text
9b8ecec9e4	1	656	#/texts/639	the latest MLflow documentation	text
0d4803a2f8	1	657	#/texts/640	for the most up-to-date search fields and syntax r	text
a8b75d34eb	1	658	#/texts/641	We will not cover the specific syntax in detail, a	text
fc9a0ec52d	1	659	#/texts/642	In	text
105194b0a3	1	660	#/texts/643	Chapter 9	text
4f92eaba12	1	661	#/texts/644	, we'll take things further and show how traces ar	text
d5b3a572bf	1	662	#/texts/556	MLflow Experiment UI showing options for filtering	caption
fa84509ca2	1	663	#/texts/645	Conclusion and Key Takeaways	title
3571097159	1	664	#/texts/646	In this chapter, we demonstrated how to instrument	text
a4d6c4f991	1	665	#/texts/647	MLflow offers native support for automated tracing	text
eda99fac37	1	666	#/texts/648	Here are the key takeaways for this chapter:	text
095c398229	1	667	#/texts/649	Standard logging is not enough for GenAI applicati	list_item
fb70fa4041	1	668	#/texts/650		list_item
050e5b1bf6	1	669	#/texts/651	MLflow Tracing consists of two main components:	text
22111cf10c	1	670	#/texts/652	Trace	code
c0f30ca8d0	1	671	#/texts/653	and	text
97448896b2	1	672	#/texts/654	Span	code
db4dc57b09	1	673	#/texts/655	. Additionally, each	text
99d443cbb0	1	674	#/texts/656	Trace	code
a6733e8f92	1	675	#/texts/657	object consists of:	text
9ce0f46614	1	676	#/texts/658		list_item
8e1cf5fa6f	1	677	#/texts/659	TraceInfo	code
2383f06a25	1	678	#/texts/660	: Metadata information about the trace	text
59ca7ee89b	1	679	#/texts/661		list_item
aae4b1fa4b	1	680	#/texts/662	TraceData	code
505f09b5ee	1	681	#/texts/663	: A list of	text
c26b6353e3	1	682	#/texts/664	Span	code
a8ab9db1dc	1	683	#/texts/665	objects containing detailed information about the 	text
095c87e2f2	1	684	#/texts/666	Plan on what information is important to capture. 	list_item
c90496fdff	1	685	#/texts/667	Start with automated tracing, then supplement with	list_item
9661a1c93f	1	686	#/texts/668	Use MLflow Fluent APIs for manual tracing. They ar	list_item
46cdcd0707	1	687	#/texts/669	Use tags to enrich your traces. Incorporating tags	list_item
6de09d3a79	1	688	#/texts/670	Incorporating traces is a fundamental step in buil	text
d154feb352	1	689	#/texts/671	Chapter 9	text
d9aeb9060e	1	690	#/texts/672	, we will explore how the traces we have instrumen	text
